DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,Division,Qualification,Source,Battery
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,346.330994263263904,-81.682290994178985,29.235282208786096,0.000000000000000,6/10/2025 8:36:50,367,1553,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.664693878112061,29.178104343812809,0.000000000000000,6/10/2025 8:36:50,367,2594,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,346.330994263263904,-81.682200586830476,29.235425199487331,0.000000000000000,6/10/2025 8:36:51,368,1554,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.565174176176079,-81.664610182077041,29.178250494355183,0.000000000000000,6/10/2025 8:36:51,368,2595,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886581760771712,-81.682110179481967,29.235568190772742,0.000000000000000,6/10/2025 8:36:52,369,1555,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.664526486940332,29.178396644689386,0.000000000000000,6/10/2025 8:36:52,369,2596,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556854315721,-81.682019772133458,29.235711181074514,0.000000000000000,6/10/2025 8:36:53,370,1556,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.664442790905312,29.178542794815375,0.000000000000000,6/10/2025 8:36:53,370,2597,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556854315721,-81.681929364784949,29.235854171176541,0.000000000000000,6/10/2025 8:36:54,371,1557,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.664359095768603,29.178688944733256,0.000000000000000,6/10/2025 8:36:54,371,2598,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556854315721,-81.681838957436426,29.235997161078846,0.000000000000000,6/10/2025 8:36:55,372,1558,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.664275399733597,29.178835094442960,0.000000000000000,6/10/2025 8:36:55,372,2599,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886797659120660,-81.681748549189621,29.236140150781424,0.000000000000000,6/10/2025 8:36:56,373,1559,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.565174176176079,-81.664191704596874,29.178981243944492,0.000000000000000,6/10/2025 8:36:56,373,2600,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556854315721,-81.681658141841098,29.236283140284264,0.000000000000000,6/10/2025 8:36:57,374,1560,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.664108008561868,29.179127393237863,0.000000000000000,6/10/2025 8:36:57,374,2601,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.681567734492603,29.236426129587379,0.000000000000000,6/10/2025 8:36:58,375,1561,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.565174171594208,-81.664024312526834,29.179273542322999,0.000000000000000,6/10/2025 8:36:58,375,2602,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556854315721,-81.681477327144094,29.236569118690763,0.000000000000000,6/10/2025 8:36:59,376,1562,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.663940617390125,29.179419691200035,0.000000000000000,6/10/2025 8:36:59,376,2603,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.681386919795585,29.236712107594400,0.000000000000000,6/10/2025 8:37:00,377,1563,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.565174176176079,-81.663856921355105,29.179565839868900,0.000000000000000,6/10/2025 8:37:00,377,2604,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.681296512447062,29.236855096298310,0.000000000000000,6/10/2025 8:37:01,378,1564,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.663773226218396,29.179711988329576,0.000000000000000,6/10/2025 8:37:01,378,2605,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.681206105098553,29.236998084802494,0.000000000000000,6/10/2025 8:37:02,379,1565,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.663689530183376,29.179858136582027,0.000000000000000,6/10/2025 8:37:02,379,2606,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.681115697750045,29.237141073106912,0.000000000000000,6/10/2025 8:37:03,380,1566,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.663605835046667,29.180004284626371,0.000000000000000,6/10/2025 8:37:03,380,2607,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.681025290401536,29.237284061211618,0.000000000000000,6/10/2025 8:37:04,381,1567,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.663522139011661,29.180150432462526,0.000000000000000,6/10/2025 8:37:04,381,2608,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556854315721,-81.680934882154730,29.237427049116572,0.000000000000000,6/10/2025 8:37:05,382,1568,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.663438443874938,29.180296580090520,0.000000000000000,6/10/2025 8:37:05,382,2609,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.680844474806207,29.237570036821801,0.000000000000000,6/10/2025 8:37:06,383,1569,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.663354747839918,29.180442727510339,0.000000000000000,6/10/2025 8:37:06,383,2610,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556854315721,-81.680754067457713,29.237713024327288,0.000000000000000,6/10/2025 8:37:07,384,1570,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928182297734,-81.663271052703223,29.180588874721924,0.000000000000000,6/10/2025 8:37:07,384,2611,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.680663660109190,29.237856011633038,0.000000000000000,6/10/2025 8:37:08,385,1571,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.565174167012394,-81.663187356668189,29.180735021725386,0.000000000000000,6/10/2025 8:37:08,385,2612,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.680573252760681,29.237998998739037,0.000000000000000,6/10/2025 8:37:09,386,1572,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.564928191461362,-81.663103661531494,29.180881168520674,0.000000000000000,6/10/2025 8:37:09,386,2613,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.680482845412158,29.238141985645310,0.000000000000000,6/10/2025 8:37:10,387,1573,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,26.565174167012394,-81.663019965496474,29.181027315107787,0.000000000000000,6/10/2025 8:37:10,387,2614,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556858800986,-81.680392438063663,29.238284972351845,0.000000000000000,6/10/2025 8:37:11,388,1574,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,18.800301502040355,-81.662936270359765,29.181173461486651,0.000000000000000,6/10/2025 8:37:11,388,2615,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556854315721,-81.680302030715140,29.238427958858615,0.000000000000000,6/10/2025 8:37:12,389,1575,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710593135460755,-81.662852574324745,29.181319607657404,0.000000000000000,6/10/2025 8:37:12,389,2616,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,28.886556854315721,-81.680211623366645,29.238570945165659,0.000000000000000,6/10/2025 8:37:13,390,1576,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662793193887836,29.181471895480698,0.000000000000000,6/10/2025 8:37:13,390,2617,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,34.093554429373881,-81.680121215119811,29.238713931272951,0.000000000000000,6/10/2025 8:37:14,391,1577,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662774571811994,29.181634480933216,0.000000000000000,6/10/2025 8:37:14,391,2618,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.186183869867655,-81.680030807771317,29.238856917180517,0.000000000000000,6/10/2025 8:37:15,392,1578,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662755949736137,29.181797065343819,0.000000000000000,6/10/2025 8:37:15,392,2619,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185795808870047,-81.679926491807237,29.238991393295592,0.000000000000000,6/10/2025 8:37:16,393,1579,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662737327660309,29.181959650281048,0.000000000000000,6/10/2025 8:37:16,393,2620,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.186002778026015,-81.679803252831746,29.239114291624315,0.000000000000000,6/10/2025 8:37:17,394,1580,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710346844367606,-81.662718705584467,29.182122234176365,0.000000000000000,6/10/2025 8:37:17,394,2621,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.186002778026015,-81.679680014754538,29.239237190589293,0.000000000000000,6/10/2025 8:37:18,395,1581,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662700084406950,29.182284818598252,0.000000000000000,6/10/2025 8:37:18,395,2622,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.186002778026015,-81.679556775779034,29.239360089406691,0.000000000000000,6/10/2025 8:37:19,396,1582,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710593135460755,-81.662681462331108,29.182447401978269,0.000000000000000,6/10/2025 8:37:19,396,2623,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.186002778026015,-81.679433537701826,29.239482988076475,0.000000000000000,6/10/2025 8:37:20,397,1583,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662662840255251,29.182609985100633,0.000000000000000,6/10/2025 8:37:20,397,2624,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185976900536467,-81.679310298726307,29.239605886598756,0.000000000000000,6/10/2025 8:37:21,398,1584,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710593135460755,-81.662644218179423,29.182772568749574,0.000000000000000,6/10/2025 8:37:21,398,2625,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185976900536467,-81.679187060649127,29.239728784973444,0.000000000000000,6/10/2025 8:37:22,399,1585,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662625596103581,29.182935151356610,0.000000000000000,6/10/2025 8:37:22,399,2626,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185976900536467,-81.679063822571919,29.239851682416766,0.000000000000000,6/10/2025 8:37:23,400,1586,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662606974027753,29.183097734490236,0.000000000000000,6/10/2025 8:37:23,400,2627,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185976900536467,-81.678940583596415,29.239974580496330,0.000000000000000,6/10/2025 8:37:24,401,1587,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662588351951911,29.183260316581976,0.000000000000000,6/10/2025 8:37:24,401,2628,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185795808870047,-81.678817345519207,29.240097478428325,0.000000000000000,6/10/2025 8:37:25,402,1588,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662569729876054,29.183422898416037,0.000000000000000,6/10/2025 8:37:25,402,2629,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.186002781881186,-81.678694106543702,29.240220376212754,0.000000000000000,6/10/2025 8:37:26,403,1589,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662551107800226,29.183585480776699,0.000000000000000,6/10/2025 8:37:26,403,2630,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185976910174489,-81.678570868466494,29.240343273849607,0.000000000000000,6/10/2025 8:37:27,404,1590,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662532485724384,29.183748062095447,0.000000000000000,6/10/2025 8:37:27,404,2631,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185976910174489,-81.678447629490989,29.240466171338884,0.000000000000000,6/10/2025 8:37:28,405,1591,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710593135460755,-81.662513863648556,29.183910643940770,0.000000000000000,6/10/2025 8:37:28,405,2632,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185976910174489,-81.678324391413796,29.240589067896725,0.000000000000000,6/10/2025 8:37:29,406,1592,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662495241572714,29.184073224744193,0.000000000000000,6/10/2025 8:37:29,406,2633,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185976910174489,-81.678201153336602,29.240711965090870,0.000000000000000,6/10/2025 8:37:30,407,1593,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710346849464841,-81.662476619496871,29.184235806074199,0.000000000000000,6/10/2025 8:37:30,407,2634,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.186002781881186,-81.678077914361083,29.240834862137440,0.000000000000000,6/10/2025 8:37:31,408,1594,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710593135460755,-81.662457997421029,29.184398386362297,0.000000000000000,6/10/2025 8:37:31,408,2635,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185795805014855,-81.677954676283875,29.240957759036430,0.000000000000000,6/10/2025 8:37:32,409,1595,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662439375345173,29.184560966392731,0.000000000000000,6/10/2025 8:37:32,409,2636,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185795805014855,-81.677831437308356,29.241080655787854,0.000000000000000,6/10/2025 8:37:33,410,1596,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662420754167670,29.184723546949723,0.000000000000000,6/10/2025 8:37:33,410,2637,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185795805014855,-81.677708199231176,29.241203552391699,0.000000000000000,6/10/2025 8:37:34,411,1597,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662402132091827,29.184886126464832,0.000000000000000,6/10/2025 8:37:34,411,2638,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,41.185795805014855,-81.677584960255658,29.241326448847982,0.000000000000000,6/10/2025 8:37:35,412,1598,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662383510015985,29.185048706506500,0.000000000000000,6/10/2025 8:37:35,412,2639,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462986843398,-81.677430737487683,29.241401977573968,0.000000000000000,6/10/2025 8:37:36,413,1599,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710593140557961,-81.662364887940143,29.185211285506256,0.000000000000000,6/10/2025 8:37:36,413,2640,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380192672991228,-81.677246793958545,29.241432071629184,0.000000000000000,6/10/2025 8:37:37,414,1600,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710620504522851,-81.662346265864315,29.185373864248348,0.000000000000000,6/10/2025 8:37:37,414,2641,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.677062850429380,29.241462165675557,0.000000000000000,6/10/2025 8:37:38,415,1601,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,5.710593135460755,-81.662327643788458,29.185536443517012,0.000000000000000,6/10/2025 8:37:38,415,2642,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380192672991228,-81.676878906900228,29.241492260496941,0.000000000000000,6/10/2025 8:37:39,416,1602,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,2.356666612961376,-81.662309021712616,29.185699021743766,0.000000000000000,6/10/2025 8:37:39,416,2643,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.676694963371077,29.241522354525603,0.000000000000000,6/10/2025 8:37:40,417,1603,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247856754208,-81.662290399636788,29.185861600497081,0.000000000000000,6/10/2025 8:37:40,417,2644,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.676511019841925,29.241552449329291,0.000000000000000,6/10/2025 8:37:41,418,1604,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201082238884965,-81.662282791804657,29.186022990045288,0.000000000000000,6/10/2025 8:37:41,418,2645,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.676327076312774,29.241582543340272,0.000000000000000,6/10/2025 8:37:42,419,1605,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247856754208,-81.662346182320988,29.186176720208348,0.000000000000000,6/10/2025 8:37:42,419,2646,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.676143132783608,29.241612638126249,0.000000000000000,6/10/2025 8:37:43,420,1606,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247856754208,-81.662409573735644,29.186330450925222,0.000000000000000,6/10/2025 8:37:43,420,2647,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380192672991228,-81.675959188356146,29.241642732119534,0.000000000000000,6/10/2025 8:37:44,421,1607,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247856754208,-81.662472964251961,29.186484180627485,0.000000000000000,6/10/2025 8:37:44,421,2648,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.675775244826994,29.241672826103947,0.000000000000000,6/10/2025 8:37:45,422,1608,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247856754208,-81.662536355666631,29.186637910099350,0.000000000000000,6/10/2025 8:37:45,422,2649,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380192672991228,-81.675591301297843,29.241702920863389,0.000000000000000,6/10/2025 8:37:46,423,1609,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201341000302648,-81.662599746182977,29.186791639340775,0.000000000000000,6/10/2025 8:37:46,423,2650,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.675407357768691,29.241733014830121,0.000000000000000,6/10/2025 8:37:47,424,1610,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.200989089499558,-81.662663137597619,29.186945368351839,0.000000000000000,6/10/2025 8:37:47,424,2651,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.675223414239539,29.241763109571849,0.000000000000000,6/10/2025 8:37:48,425,1611,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247856754208,-81.662726528113964,29.187099097916743,0.000000000000000,6/10/2025 8:37:48,425,2652,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.675039470710388,29.241793203520885,0.000000000000000,6/10/2025 8:37:49,426,1612,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.200989089499558,-81.662789919528620,29.187252826467020,0.000000000000000,6/10/2025 8:37:49,426,2653,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380462985899356,-81.674855527181236,29.241823298244920,0.000000000000000,6/10/2025 8:37:50,427,1613,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201082238884965,-81.662853310044952,29.187406554786914,0.000000000000000,6/10/2025 8:37:50,427,2654,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,79.380192672991228,-81.674670849728486,29.241848334063686,0.000000000000000,6/10/2025 8:37:51,428,1614,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247856754208,-81.662916701459622,29.187560282876408,0.000000000000000,6/10/2025 8:37:51,428,2655,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185961763256103,-81.674484115133751,29.241859196503114,0.000000000000000,6/10/2025 8:37:52,429,1615,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247844993873,-81.662980091975953,29.187714011519684,0.000000000000000,6/10/2025 8:37:52,429,2656,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185961742810917,-81.674297380539002,29.241870058941444,0.000000000000000,6/10/2025 8:37:53,430,1616,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247844993873,-81.663043483390609,29.187867739148381,0.000000000000000,6/10/2025 8:37:53,430,2657,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185961763256103,-81.674110645944268,29.241880921378552,0.000000000000000,6/10/2025 8:37:54,431,1617,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247844993873,-81.663106873906941,29.188021466546612,0.000000000000000,6/10/2025 8:37:54,431,2658,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185943448895799,-81.673923911349519,29.241891783814570,0.000000000000000,6/10/2025 8:37:55,432,1618,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247844993873,-81.663170265321597,29.188175193714496,0.000000000000000,6/10/2025 8:37:55,432,2659,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185943448895799,-81.673737176754784,29.241902646249375,0.000000000000000,6/10/2025 8:37:56,433,1619,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.200989089499558,-81.663233656736267,29.188328920651980,0.000000000000000,6/10/2025 8:37:56,433,2660,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185943448895799,-81.673550443058346,29.241913508683101,0.000000000000000,6/10/2025 8:37:57,434,1620,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247856754208,-81.663297047252584,29.188482648143260,0.000000000000000,6/10/2025 8:37:57,434,2661,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185943448895799,-81.673363708463626,29.241924371899458,0.000000000000000,6/10/2025 8:37:58,435,1621,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.200989089499558,-81.663360438667254,29.188636374619932,0.000000000000000,6/10/2025 8:37:58,435,2662,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185961763256103,-81.673176973868891,29.241935234330807,0.000000000000000,6/10/2025 8:37:59,436,1622,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201341000302648,-81.663423829183571,29.188790100866203,0.000000000000000,6/10/2025 8:37:59,436,2663,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185961742810917,-81.672990239274142,29.241946096761044,0.000000000000000,6/10/2025 8:38:00,437,1623,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.200989089499558,-81.663487220598242,29.188943826882067,0.000000000000000,6/10/2025 8:38:00,437,2664,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185961763256103,-81.672803504679408,29.241956959190091,0.000000000000000,6/10/2025 8:38:01,438,1624,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.201247849813683,-81.663550611114587,29.189097553451724,0.000000000000000,6/10/2025 8:38:01,438,2665,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,86.185961742810917,-81.672616770084659,29.241967821618051,0.000000000000000,6/10/2025 8:38:02,439,1625,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.200989089499558,-81.663614002529243,29.189251279006772,0.000000000000000,6/10/2025 8:38:02,439,2666,,,ADS-B,
